instance_path,tasks,machines,scenarios,psc,instance_index,solve_time_seconds,lower_bound,upper_bound,gap_percent,optimal,iterations,cp_calls,cut_count
10_3_1000/os_1_com_0_time_0_rcom_0/2.txt,10,3,1000,H,2,104.104,82812,82812,0,1,5,12968,414
10_3_1000/os_1_com_0_time_0_rcom_0/3.txt,10,3,1000,H,3,87.213,72432,72432,0,1,3,8966,138
10_3_1000/os_1_com_0_time_0_rcom_0/4.txt,10,3,1000,H,4,126.56,70068,70068,0,1,3,9787,598
10_3_1000/os_1_com_0_time_0_rcom_0/5.txt,10,3,1000,H,5,176.357,79677,79677,0,1,7,18572,1012
10_3_1000/os_1_com_0_time_0_rcom_0/6.txt,10,3,1000,H,6,120.286,88788,88788,0,1,3,6908,154
10_3_1000/os_1_com_0_time_0_rcom_0/7.txt,10,3,1000,H,7,31.103,77236,77236,0,1,2,6999,1
10_3_1000/os_1_com_0_time_0_rcom_0/8.txt,10,3,1000,H,8,70.534,66942,66942,0,1,1,4000,0
10_3_1000/os_1_com_0_time_0_rcom_0/9.txt,10,3,1000,H,9,59.787,79377,79377,0,1,3,8297,117
10_4_10/os_0_com_0_time_0_rcom_0/0.txt,10,4,10,L,0,0.05,398,398,0,1,1,50,0
10_4_10/os_0_com_0_time_0_rcom_0/1.txt,10,4,10,L,1,0.07,429,429,0,1,2,90,0
10_4_10/os_0_com_0_time_0_rcom_0/2.txt,10,4,10,L,2,0.02,341,341,0,1,1,50,0
10_4_10/os_0_com_0_time_0_rcom_0/3.txt,10,4,10,L,3,0.06,407,407,0,1,1,50,0
10_4_10/os_0_com_0_time_0_rcom_0/4.txt,10,4,10,L,4,0.04,406,406,0,1,1,50,0
10_4_10/os_0_com_0_time_0_rcom_0/5.txt,10,4,10,L,5,0.09,327,327,0,1,3,140,24
10_4_10/os_0_com_0_time_0_rcom_0/6.txt,10,4,10,L,6,0.05,359,359,0,1,2,89,5
10_4_10/os_0_com_0_time_0_rcom_0/7.txt,10,4,10,L,7,0.08,381,381,0,1,3,130,14
10_4_10/os_0_com_0_time_0_rcom_0/8.txt,10,4,10,L,8,0.04,335,335,0,1,1,50,0
10_4_10/os_0_com_0_time_0_rcom_0/9.txt,10,4,10,L,9,0.12,339,339,0,1,5,164,23
10_4_10/os_1_com_0_time_0_rcom_0/0.txt,10,4,10,H,0,0.07,646,646,0,1,1,50,0
10_4_10/os_1_com_0_time_0_rcom_0/1.txt,10,4,10,H,1,0.06,564,564,0,1,1,50,0
10_4_10/os_1_com_0_time_0_rcom_0/2.txt,10,4,10,H,2,0.06,628,628,0,1,1,50,0
10_4_10/os_1_com_0_time_0_rcom_0/3.txt,10,4,10,H,3,0.17,540,540,0,1,1,50,0
10_4_10/os_1_com_0_time_0_rcom_0/4.txt,10,4,10,H,4,0.14,683,683,0,1,2,80,0
10_4_10/os_1_com_0_time_0_rcom_0/5.txt,10,4,10,H,5,0.07,579,579,0,1,1,50,0
10_4_10/os_1_com_0_time_0_rcom_0/6.txt,10,4,10,H,6,0.06,572,572,0,1,1,50,0
10_4_10/os_1_com_0_time_0_rcom_0/7.txt,10,4,10,H,7,0.27,630,630,0,1,1,50,0
10_4_10/os_1_com_0_time_0_rcom_0/8.txt,10,4,10,H,8,0.07,449,449,0,1,1,50,0
10_4_10/os_1_com_0_time_0_rcom_0/9.txt,10,4,10,H,9,0.07,504,504,0,1,1,50,0
10_4_30/os_0_com_0_time_0_rcom_0/0.txt,10,4,30,L,0,0.33,1070,1070,0,1,4,412,52
10_4_30/os_0_com_0_time_0_rcom_0/1.txt,10,4,30,L,1,0.73,1216,1216,0,1,9,898,71
10_4_30/os_0_com_0_time_0_rcom_0/2.txt,10,4,30,L,2,0.43,1241,1241,0,1,4,360,13
10_4_30/os_0_com_0_time_0_rcom_0/3.txt,10,4,30,L,3,0.23,970,970,0,1,2,244,13
10_4_30/os_0_com_0_time_0_rcom_0/4.txt,10,4,30,L,4,0.62,1482,1482,0,1,4,520,17
10_4_30/os_0_com_0_time_0_rcom_0/5.txt,10,4,30,L,5,0.66,1005,1005,0,1,7,582,35
10_4_30/os_0_com_0_time_0_rcom_0/6.txt,10,4,30,L,6,0.4,1371,1371,0,1,4,381,6
10_4_30/os_0_com_0_time_0_rcom_0/7.txt,10,4,30,L,7,0.22,1252,1252,0,1,2,179,3
10_4_30/os_0_com_0_time_0_rcom_0/8.txt,10,4,30,L,8,0.64,1194,1194,0,1,2,244,16
10_4_30/os_0_com_0_time_0_rcom_0/9.txt,10,4,30,L,9,0.11,1070,1070,0,1,1,150,0
10_4_30/os_1_com_0_time_0_rcom_0/0.txt,10,4,30,H,0,0.18,1402,1402,0,1,1,150,0
10_4_30/os_1_com_0_time_0_rcom_0/1.txt,10,4,30,H,1,0.28,1798,1798,0,1,3,237,10
10_4_30/os_1_com_0_time_0_rcom_0/2.txt,10,4,30,H,2,0.72,1828,1828,0,1,3,312,15
10_4_30/os_1_com_0_time_0_rcom_0/3.txt,10,4,30,H,3,0.38,1332,1332,0,1,2,283,28
10_4_30/os_1_com_0_time_0_rcom_0/4.txt,10,4,30,H,4,0.29,1728,1728,0,1,1,150,0
10_4_30/os_1_com_0_time_0_rcom_0/5.txt,10,4,30,H,5,0.28,1531,1531,0,1,2,262,41
10_4_30/os_1_com_0_time_0_rcom_0/6.txt,10,4,30,H,6,1.01,1817,1817,0,1,2,270,0
10_4_30/os_1_com_0_time_0_rcom_0/7.txt,10,4,30,H,7,0.52,1494,1494,0,1,1,150,0
10_4_30/os_1_com_0_time_0_rcom_0/8.txt,10,4,30,H,8,0.19,1734,1734,0,1,1,120,0
10_4_30/os_1_com_0_time_0_rcom_0/9.txt,10,4,30,H,9,0.37,1561,1561,0,1,1,150,0
10_4_50/os_0_com_0_time_0_rcom_0/0.txt,10,4,50,L,0,0.39,2088,2088,0,1,2,304,4
10_4_50/os_0_com_0_time_0_rcom_0/1.txt,10,4,50,L,1,0.26,2008,2008,0,1,3,451,7
10_4_50/os_0_com_0_time_0_rcom_0/2.txt,10,4,50,L,2,0.26,1787,1787,0,1,1,250,0
10_4_50/os_0_com_0_time_0_rcom_0/3.txt,10,4,50,L,3,0.93,2080,2080,0,1,5,950,12
10_4_50/os_0_com_0_time_0_rcom_0/4.txt,10,4,50,L,4,0.29,1872,1872,0,1,2,400,2
10_4_50/os_0_com_0_time_0_rcom_0/5.txt,10,4,50,L,5,0.2,1577,1577,0,1,1,250,0
10_4_50/os_0_com_0_time_0_rcom_0/6.txt,10,4,50,L,6,0.34,2624,2624,0,1,2,399,1
10_4_50/os_0_com_0_time_0_rcom_0/7.txt,10,4,50,L,7,1.11,2273,2273,0,1,3,881,45
10_4_50/os_0_com_0_time_0_rcom_0/8.txt,10,4,50,L,8,0.71,1812,1812,0,1,3,566,55
10_4_50/os_0_com_0_time_0_rcom_0/9.txt,10,4,50,L,9,0.28,1741,1741,0,1,2,301,2
10_4_50/os_1_com_0_time_0_rcom_0/0.txt,10,4,50,H,0,0.29,3197,3197,0,1,1,200,0
10_4_50/os_1_com_0_time_0_rcom_0/1.txt,10,4,50,H,1,1.2,2793,2793,0,1,2,307,1
10_4_50/os_1_com_0_time_0_rcom_0/2.txt,10,4,50,H,2,0.53,2811,2811,0,1,2,411,12
10_4_50/os_1_com_0_time_0_rcom_0/3.txt,10,4,50,H,3,2.46,2797,2797,0,1,5,1250,143
10_4_50/os_1_com_0_time_0_rcom_0/4.txt,10,4,50,H,4,0.29,3111,3111,0,1,1,250,0
10_4_50/os_1_com_0_time_0_rcom_0/5.txt,10,4,50,H,5,1.05,2622,2622,0,1,3,466,8
10_4_50/os_1_com_0_time_0_rcom_0/6.txt,10,4,50,H,6,0.79,3327,3327,0,1,2,321,3
10_4_50/os_1_com_0_time_0_rcom_0/7.txt,10,4,50,H,7,1.99,3189,3189,0,1,3,608,30
10_4_50/os_1_com_0_time_0_rcom_0/8.txt,10,4,50,H,8,1.39,3192,3192,0,1,3,798,70
10_4_50/os_1_com_0_time_0_rcom_0/9.txt,10,4,50,H,9,0.67,2678,2678,0,1,1,200,0
10_4_100/os_0_com_0_time_0_rcom_0/0.txt,10,4,100,L,0,3.388,4277,4277,0,1,10,2680,320
10_4_100/os_0_com_0_time_0_rcom_0/1.txt,10,4,100,L,1,0.841,3809,3809,0,1,1,500,0
10_4_100/os_0_com_0_time_0_rcom_0/2.txt,10,4,100,L,2,2.686,4126,4126,0,1,1,500,0
10_4_100/os_0_com_0_time_0_rcom_0/3.txt,10,4,100,L,3,3.579,4313,4313,0,1,5,1720,51
10_4_100/os_0_com_0_time_0_rcom_0/4.txt,10,4,100,L,4,4.101,4197,4197,0,1,7,2494,310
10_4_100/os_0_com_0_time_0_rcom_0/5.txt,10,4,100,L,5,4.113,4260,4260,0,1,6,2469,228
10_4_100/os_0_com_0_time_0_rcom_0/6.txt,10,4,100,L,6,2.21,4157,4157,0,1,3,1064,136
10_4_100/os_0_com_0_time_0_rcom_0/7.txt,10,4,100,L,7,3.635,4266,4266,0,1,9,3300,475
10_4_100/os_0_com_0_time_0_rcom_0/8.txt,10,4,100,L,8,1.907,4425,4425,0,1,2,925,73
10_4_100/os_0_com_0_time_0_rcom_0/9.txt,10,4,100,L,9,2.413,4910,4910,0,1,5,1296,52
10_4_100/os_1_com_0_time_0_rcom_0/0.txt,10,4,100,H,0,3.022,7321,7321,0,1,1,500,0
10_4_100/os_1_com_0_time_0_rcom_0/1.txt,10,4,100,H,1,3.248,7239,7239,0,1,3,789,21
10_4_100/os_1_com_0_time_0_rcom_0/2.txt,10,4,100,H,2,4.663,7050,7050,0,1,2,800,0
10_4_100/os_1_com_0_time_0_rcom_0/3.txt,10,4,100,H,3,5.243,7199,7199,0,1,1,500,0
10_4_100/os_1_com_0_time_0_rcom_0/4.txt,10,4,100,H,4,8.573,6346,6346,0,1,1,500,0
10_4_100/os_1_com_0_time_0_rcom_0/5.txt,10,4,100,H,5,7.211,7100,7100,0,1,4,2207,162
10_4_100/os_1_com_0_time_0_rcom_0/6.txt,10,4,100,H,6,2.291,7282,7282,0,1,1,500,0
10_4_100/os_1_com_0_time_0_rcom_0/7.txt,10,4,100,H,7,4.792,6788,6788,0,1,2,614,2
10_4_100/os_1_com_0_time_0_rcom_0/8.txt,10,4,100,H,8,8.141,6493,6493,0,1,2,749,23
10_4_100/os_1_com_0_time_0_rcom_0/9.txt,10,4,100,H,9,5.269,8505,8505,0,1,5,2846,259
10_4_500/os_0_com_0_time_0_rcom_0/0.txt,10,4,500,L,0,23.864,21514,21514,0,1,3,6621,675
10_4_500/os_0_com_0_time_0_rcom_0/1.txt,10,4,500,L,1,4.082,18299,18299,0,1,2,2996,56
10_4_500/os_0_com_0_time_0_rcom_0/2.txt,10,4,500,L,2,71.886,21614,21614,0,1,10,15319,2099
10_4_500/os_0_com_0_time_0_rcom_0/3.txt,10,4,500,L,3,38.765,21256,21256,0,1,5,9423,1500
10_4_500/os_0_com_0_time_0_rcom_0/4.txt,10,4,500,L,4,21.436,20484,20484,0,1,2,3004,4
10_4_500/os_0_com_0_time_0_rcom_0/5.txt,10,4,500,L,5,17.289,21204,21204,0,1,2,4208,452
10_4_500/os_0_com_0_time_0_rcom_0/6.txt,10,4,500,L,6,86.129,22400,22400,0,1,14,23847,3490
10_4_500/os_0_com_0_time_0_rcom_0/7.txt,10,4,500,L,7,26.198,21062,21062,0,1,3,4549,321
10_4_500/os_0_com_0_time_0_rcom_0/8.txt,10,4,500,L,8,42.672,22658,22658,0,1,9,16392,1747
10_4_500/os_0_com_0_time_0_rcom_0/9.txt,10,4,500,L,9,37.814,24407,24407,0,1,5,9125,1016
10_4_500/os_1_com_0_time_0_rcom_0/0.txt,10,4,500,H,0,73.013,37676,37676,0,1,4,8271,431
10_4_500/os_1_com_0_time_0_rcom_0/1.txt,10,4,500,H,1,32.348,36210,36210,0,1,2,4499,83
10_4_500/os_1_com_0_time_0_rcom_0/2.txt,10,4,500,H,2,53.645,35837,35837,0,1,2,3056,8
10_4_500/os_1_com_0_time_0_rcom_0/3.txt,10,4,500,H,3,93.959,35660,35660,0,1,1,2500,0
10_4_500/os_1_com_0_time_0_rcom_0/4.txt,10,4,500,H,4,118.615,31230,31230,0,1,3,5618,114
10_4_500/os_1_com_0_time_0_rcom_0/5.txt,10,4,500,H,5,67.198,35371,35371,0,1,4,5139,21
10_4_500/os_1_com_0_time_0_rcom_0/6.txt,10,4,500,H,6,125.665,38475,38475,0,1,6,15039,1496
10_4_500/os_1_com_0_time_0_rcom_0/7.txt,10,4,500,H,7,209.835,34803,34803,0,1,11,26303,3730
10_4_500/os_1_com_0_time_0_rcom_0/8.txt,10,4,500,H,8,93.468,32029,32029,0,1,3,5395,265
10_4_500/os_1_com_0_time_0_rcom_0/9.txt,10,4,500,H,9,84.639,41996,41996,0,1,9,17854,879
10_4_1000/os_0_com_0_time_0_rcom_0/0.txt,10,4,1000,L,0,67.241,43220,43220,0,1,4,14166,515
10_4_1000/os_0_com_0_time_0_rcom_0/1.txt,10,4,1000,L,1,35.301,39746,39748,0.005,0,4,13306,2750
10_4_1000/os_0_com_0_time_0_rcom_0/2.txt,10,4,1000,L,2,125.827,42717,42717,0,1,6,19701,2713
10_4_1000/os_0_com_0_time_0_rcom_0/3.txt,10,4,1000,L,3,94.099,42400,42400,0,1,4,16114,2704
10_4_1000/os_0_com_0_time_0_rcom_0/4.txt,10,4,1000,L,4,73.933,41656,41659,0.0072,0,10,26991,3745
10_4_1000/os_0_com_0_time_0_rcom_0/5.txt,10,4,1000,L,5,86.878,42662,42662,0,1,2,9000,0
10_4_1000/os_0_com_0_time_0_rcom_0/6.txt,10,4,1000,L,6,36.979,41510,41510,0,1,2,8000,0
10_4_1000/os_0_com_0_time_0_rcom_0/7.txt,10,4,1000,L,7,121.798,42866,42866,0,1,11,36390,2731
10_4_1000/os_0_com_0_time_0_rcom_0/8.txt,10,4,1000,L,8,28.789,42434,42434,0,1,1,5000,0
10_4_1000/os_0_com_0_time_0_rcom_0/9.txt,10,4,1000,L,9,49.204,48882,48882,0,1,3,7002,3
10_4_1000/os_1_com_0_time_0_rcom_0/0.txt,10,4,1000,H,0,67.191,74299,74299,0,1,1,5000,0
10_4_1000/os_1_com_0_time_0_rcom_0/1.txt,10,4,1000,H,1,221.067,73676,73676,0,1,5,16987,645
10_4_1000/os_1_com_0_time_0_rcom_0/2.txt,10,4,1000,H,2,524.343,73062,73066,0.0055,0,7,32387,2804
10_4_1000/os_1_com_0_time_0_rcom_0/3.txt,10,4,1000,H,3,132.153,69962,69962,0,1,1,5000,0
10_4_1000/os_1_com_0_time_0_rcom_0/4.txt,10,4,1000,H,4,315.732,62903,62908,0.0079,0,11,28191,629
10_4_1000/os_1_com_0_time_0_rcom_0/5.txt,10,4,1000,H,5,125.306,70126,70126,0,1,2,6091,13
10_4_1000/os_1_com_0_time_0_rcom_0/6.txt,10,4,1000,H,6,249.84,74825,74825,0,1,6,22723,1356
10_4_1000/os_1_com_0_time_0_rcom_0/7.txt,10,4,1000,H,7,131.849,67701,67701,0,1,7,21834,1439
10_4_1000/os_1_com_0_time_0_rcom_0/8.txt,10,4,1000,H,8,105.18,63536,63536,0,1,1,5000,0
10_4_1000/os_1_com_0_time_0_rcom_0/9.txt,10,4,1000,H,9,109.837,83676,83676,0,1,3,7000,0
15_2_10/os_0_com_0_time_0_rcom_0/0.txt,15,2,10,L,0,0.51,529,529,0,1,12,605,120
15_2_10/os_0_com_0_time_0_rcom_0/1.txt,15,2,10,L,1,0.21,803,803,0,1,7,173,23
15_2_10/os_0_com_0_time_0_rcom_0/2.txt,15,2,10,L,2,0.4,871,871,0,1,7,210,38
15_2_10/os_0_com_0_time_0_rcom_0/3.txt,15,2,10,L,3,1.13,700,700,0,1,22,905,295
15_2_10/os_0_com_0_time_0_rcom_0/4.txt,15,2,10,L,4,1.05,707,707,0,1,21,1269,250
15_2_10/os_0_com_0_time_0_rcom_0/5.txt,15,2,10,L,5,0.73,658,658,0,1,18,690,188
15_2_10/os_0_com_0_time_0_rcom_0/6.txt,15,2,10,L,6,1.59,786,786,0,1,33,987,437
15_2_10/os_0_com_0_time_0_rcom_0/7.txt,15,2,10,L,7,2.6,656,656,0,1,53,2054,577
15_2_10/os_0_com_0_time_0_rcom_0/8.txt,15,2,10,L,8,1.25,612,612,0,1,33,1002,292
15_2_10/os_0_com_0_time_0_rcom_0/9.txt,15,2,10,L,9,1.12,618,618,0,1,26,1277,321
15_2_10/os_1_com_0_time_0_rcom_0/0.txt,15,2,10,H,0,0.31,959,959,0,1,5,280,26
15_2_10/os_1_com_0_time_0_rcom_0/1.txt,15,2,10,H,1,1.84,886,886,0,1,29,1575,260
15_2_10/os_1_com_0_time_0_rcom_0/2.txt,15,2,10,H,2,0.42,1125,1125,0,1,5,262,29
15_2_10/os_1_com_0_time_0_rcom_0/3.txt,15,2,10,H,3,2.64,1064,1064,0,1,40,2835,398
15_2_10/os_1_com_0_time_0_rcom_0/4.txt,15,2,10,H,4,0.49,1095,1095,0,1,10,493,59
15_2_10/os_1_com_0_time_0_rcom_0/5.txt,15,2,10,H,5,0.22,1147,1147,0,1,5,155,16
15_2_10/os_1_com_0_time_0_rcom_0/6.txt,15,2,10,H,6,3.25,1211,1211,0,1,44,3340,518
15_2_10/os_1_com_0_time_0_rcom_0/7.txt,15,2,10,H,7,0.62,910,910,0,1,5,431,53
15_2_10/os_1_com_0_time_0_rcom_0/8.txt,15,2,10,H,8,0.08,1085,1085,0,1,1,30,0
15_2_10/os_1_com_0_time_0_rcom_0/9.txt,15,2,10,H,9,0.84,994,994,0,1,16,798,88
15_2_30/os_0_com_0_time_0_rcom_0/0.txt,15,2,30,L,0,1.4,2329,2329,0,1,9,617,105
15_2_30/os_0_com_0_time_0_rcom_0/1.txt,15,2,30,L,1,2.22,2480,2480,0,1,9,619,157
15_2_30/os_0_com_0_time_0_rcom_0/2.txt,15,2,30,L,2,4,2040,2040,0,1,29,3200,1107
15_2_30/os_0_com_0_time_0_rcom_0/3.txt,15,2,30,L,3,2.93,2009,2009,0,1,17,2574,575
15_2_30/os_0_com_0_time_0_rcom_0/4.txt,15,2,30,L,4,2.91,2119,2119,0,1,23,2907,721
15_2_30/os_0_com_0_time_0_rcom_0/5.txt,15,2,30,L,5,2.14,2353,2353,0,1,13,1861,325
15_2_30/os_0_com_0_time_0_rcom_0/6.txt,15,2,30,L,6,4.19,2577,2577,0,1,30,2879,946
15_2_30/os_0_com_0_time_0_rcom_0/7.txt,15,2,30,L,7,1.8,1904,1904,0,1,15,1770,362
15_2_30/os_0_com_0_time_0_rcom_0/8.txt,15,2,30,L,8,6.59,2790,2790,0,1,31,2945,1108
15_2_30/os_0_com_0_time_0_rcom_0/9.txt,15,2,30,L,9,2.35,2393,2393,0,1,17,2380,667
15_2_30/os_1_com_0_time_0_rcom_0/0.txt,15,2,30,H,0,12.15,3184,3184,0,1,62,10564,1815
15_2_30/os_1_com_0_time_0_rcom_0/1.txt,15,2,30,H,1,2.16,3252,3252,0,1,9,1091,171
15_2_30/os_1_com_0_time_0_rcom_0/2.txt,15,2,30,H,2,0.77,3115,3115,0,1,5,617,33
15_2_30/os_1_com_0_time_0_rcom_0/3.txt,15,2,30,H,3,1.94,2799,2799,0,1,6,1058,113
15_2_30/os_1_com_0_time_0_rcom_0/4.txt,15,2,30,H,4,2.27,3577,3577,0,1,12,1599,235
15_2_30/os_1_com_0_time_0_rcom_0/5.txt,15,2,30,H,5,3.58,3187,3187,0,1,19,2608,422
15_2_30/os_1_com_0_time_0_rcom_0/6.txt,15,2,30,H,6,3.01,3113,3113,0,1,13,2209,273
15_2_30/os_1_com_0_time_0_rcom_0/7.txt,15,2,30,H,7,0.57,3183,3183,0,1,2,122,2
15_2_30/os_1_com_0_time_0_rcom_0/8.txt,15,2,30,H,8,4.97,3488,3488,0,1,16,2957,513
15_2_30/os_1_com_0_time_0_rcom_0/9.txt,15,2,30,H,9,2.3,3035,3035,0,1,7,975,175
15_2_50/os_0_com_0_time_0_rcom_0/0.txt,15,2,50,L,0,7.98,3425,3425,0,1,31,5376,1935
15_2_50/os_0_com_0_time_0_rcom_0/1.txt,15,2,50,L,1,6.29,4293,4293,0,1,26,4073,1678
15_2_50/os_0_com_0_time_0_rcom_0/2.txt,15,2,50,L,2,41.75,4465,4465,0,1,103,14234,7081
15_2_50/os_0_com_0_time_0_rcom_0/3.txt,15,2,50,L,3,1.12,3627,3627,0,1,6,858,155
15_2_50/os_0_com_0_time_0_rcom_0/4.txt,15,2,50,L,4,7.43,3461,3461,0,1,37,7941,1822
15_2_50/os_0_com_0_time_0_rcom_0/5.txt,15,2,50,L,5,2.33,3067,3067,0,1,10,1745,444
15_2_50/os_0_com_0_time_0_rcom_0/6.txt,15,2,50,L,6,4.44,3694,3694,0,1,19,3848,932
15_2_50/os_0_com_0_time_0_rcom_0/7.txt,15,2,50,L,7,7.83,4212,4212,0,1,25,6380,1448
15_2_50/os_0_com_0_time_0_rcom_0/8.txt,15,2,50,L,8,3,3587,3587,0,1,17,3273,531
15_2_50/os_0_com_0_time_0_rcom_0/9.txt,15,2,50,L,9,12.58,3174,3174,0,1,51,8193,2960
15_2_50/os_1_com_0_time_0_rcom_0/0.txt,15,2,50,H,0,3.33,4360,4360,0,1,7,1905,180
15_2_50/os_1_com_0_time_0_rcom_0/1.txt,15,2,50,H,1,3.76,6062,6062,0,1,6,1508,137
15_2_50/os_1_com_0_time_0_rcom_0/2.txt,15,2,50,H,2,27.48,6266,6266,0,1,72,23021,3562
15_2_50/os_1_com_0_time_0_rcom_0/3.txt,15,2,50,H,3,1.34,7245,7245,0,1,3,356,1
15_2_50/os_1_com_0_time_0_rcom_0/4.txt,15,2,50,H,4,3.23,4910,4910,0,1,10,1688,149
15_2_50/os_1_com_0_time_0_rcom_0/5.txt,15,2,50,H,5,7.02,4335,4335,0,1,35,6770,951
15_2_50/os_1_com_0_time_0_rcom_0/6.txt,15,2,50,H,6,1.9,6598,6598,0,1,5,840,65
15_2_50/os_1_com_0_time_0_rcom_0/7.txt,15,2,50,H,7,5.67,6691,6691,0,1,19,3717,408
15_2_50/os_1_com_0_time_0_rcom_0/8.txt,15,2,50,H,8,1.06,6068,6068,0,1,3,378,3
15_2_50/os_1_com_0_time_0_rcom_0/9.txt,15,2,50,H,9,13.03,4500,4500,0,1,25,8220,961
15_2_100/os_0_com_0_time_0_rcom_0/0.txt,15,2,100,L,0,41.707,8894,8894,0,1,48,14262,4420
15_2_100/os_0_com_0_time_0_rcom_0/1.txt,15,2,100,L,1,46.653,7957,7957,0,1,57,21316,6995
15_2_100/os_0_com_0_time_0_rcom_0/2.txt,15,2,100,L,2,10.677,7682,7682,0,1,10,2711,1154
15_2_100/os_0_com_0_time_0_rcom_0/3.txt,15,2,100,L,3,3.592,9277,9277,0,1,4,769,140
15_2_100/os_0_com_0_time_0_rcom_0/4.txt,15,2,100,L,4,60.437,9434,9434,0,1,57,19048,7213
15_2_100/os_0_com_0_time_0_rcom_0/5.txt,15,2,100,L,5,10.554,6767,6767,0,1,18,5796,1027
15_2_100/os_0_com_0_time_0_rcom_0/6.txt,15,2,100,L,6,21.564,8889,8889,0,1,20,5657,2323
15_2_100/os_0_com_0_time_0_rcom_0/7.txt,15,2,100,L,7,12.527,7277,7277,0,1,10,2826,1262
15_2_100/os_0_com_0_time_0_rcom_0/8.txt,15,2,100,L,8,13.687,7334,7334,0,1,19,6347,1460
15_2_100/os_0_com_0_time_0_rcom_0/9.txt,15,2,100,L,9,16.776,8232,8232,0,1,17,5461,1753
15_2_100/os_1_com_0_time_0_rcom_0/0.txt,15,2,100,H,0,20.175,13976,13976,0,1,17,8289,1054
15_2_100/os_1_com_0_time_0_rcom_0/1.txt,15,2,100,H,1,2.056,14179,14179,0,1,2,672,10
15_2_100/os_1_com_0_time_0_rcom_0/2.txt,15,2,100,H,2,39.403,11491,11491,0,1,18,11779,1898
15_2_100/os_1_com_0_time_0_rcom_0/3.txt,15,2,100,H,3,45.658,13569,13569,0,1,42,18664,1862
15_2_100/os_1_com_0_time_0_rcom_0/4.txt,15,2,100,H,4,40.667,13022,13022,0,1,22,13000,1570
15_2_100/os_1_com_0_time_0_rcom_0/5.txt,15,2,100,H,5,1.583,12172,12172,0,1,2,641,6
15_2_100/os_1_com_0_time_0_rcom_0/6.txt,15,2,100,H,6,39.308,13212,13212,0,1,19,13666,1674
15_2_100/os_1_com_0_time_0_rcom_0/7.txt,15,2,100,H,7,26.866,12682,12682,0,1,21,9885,1720
15_2_100/os_1_com_0_time_0_rcom_0/8.txt,15,2,100,H,8,6.569,12918,12918,0,1,4,1525,98
15_2_100/os_1_com_0_time_0_rcom_0/9.txt,15,2,100,H,9,49.575,12700,12700,0,1,54,28885,4307
15_2_500/os_0_com_0_time_0_rcom_0/0.txt,15,2,500,L,0,169.397,40628,40628,0,1,18,22445,10350
15_2_500/os_0_com_0_time_0_rcom_0/1.txt,15,2,500,L,1,620.468,41182,41182,0,1,100,172665,64754
15_2_500/os_0_com_0_time_0_rcom_0/2.txt,15,2,500,L,2,118.998,40454,40454,0,1,14,20224,10288
15_2_500/os_0_com_0_time_0_rcom_0/3.txt,15,2,500,L,3,92.78,45411,45411,0,1,11,14511,6137
15_2_500/os_0_com_0_time_0_rcom_0/4.txt,15,2,500,L,4,495.648,49005,49005,0,1,68,114815,34816
15_2_500/os_0_com_0_time_0_rcom_0/5.txt,15,2,500,L,5,41.608,34326,34326,0,1,8,16548,3090
15_2_500/os_0_com_0_time_0_rcom_0/6.txt,15,2,500,L,6,47.504,42677,42677,0,1,7,6790,1062
15_2_500/os_0_com_0_time_0_rcom_0/7.txt,15,2,500,L,7,71.417,34549,34549,0,1,11,18253,7127
15_2_500/os_0_com_0_time_0_rcom_0/8.txt,15,2,500,L,8,106.179,35051,35051,0,1,17,30717,8698
15_2_500/os_0_com_0_time_0_rcom_0/9.txt,15,2,500,L,9,49.025,39550,39550,0,1,7,11324,3322
15_2_500/os_1_com_0_time_0_rcom_0/0.txt,15,2,500,H,0,141.906,67449,67449,0,1,10,21958,2496
15_2_500/os_1_com_0_time_0_rcom_0/1.txt,15,2,500,H,1,50.805,71648,71652,0.0056,0,8,13375,609
15_2_500/os_1_com_0_time_0_rcom_0/2.txt,15,2,500,H,2,355.498,57145,57145,0,1,14,40847,4634
15_2_500/os_1_com_0_time_0_rcom_0/3.txt,15,2,500,H,3,197.436,66419,66419,0,1,8,19013,2556
15_2_500/os_1_com_0_time_0_rcom_0/4.txt,15,2,500,H,4,747.328,66208,66213,0.0076,0,41,122041,14910
15_2_500/os_1_com_0_time_0_rcom_0/5.txt,15,2,500,H,5,40.154,61825,61829,0.0065,0,7,11139,367
15_2_500/os_1_com_0_time_0_rcom_0/6.txt,15,2,500,H,6,832.19,65824,65824,0,1,42,153640,20417
15_2_500/os_1_com_0_time_0_rcom_0/7.txt,15,2,500,H,7,224.376,62142,62142,0,1,20,41691,5032
15_2_500/os_1_com_0_time_0_rcom_0/8.txt,15,2,500,H,8,134.856,64528,64528,0,1,7,17236,1400
15_2_500/os_1_com_0_time_0_rcom_0/9.txt,15,2,500,H,9,392.013,63601,63601,0,1,28,75734,10232
15_2_1000/os_0_com_0_time_0_rcom_0/0.txt,15,2,1000,L,0,484.995,85803,85803,0,1,34,113691,43888
15_2_1000/os_0_com_0_time_0_rcom_0/1.txt,15,2,1000,L,1,242.568,80686,80686,0,1,14,57675,14521
15_2_1000/os_0_com_0_time_0_rcom_0/2.txt,15,2,1000,L,2,511.955,79403,79403,0,1,22,61869,34786
15_2_1000/os_0_com_0_time_0_rcom_0/3.txt,15,2,1000,L,3,254.117,90506,90506,0,1,13,32198,13728
